location,bud_burst_date,bud_burst_days,flowering_date,flowering_days,fullbloom_date,fullbloom_days
Tongyeong,2015-03-23,81.0,2015-03-28,86.0,,
Tongyeong,,,,,,
Uiryeong,,,,,,
Uiseong,1973-03-22,80.0,1973-04-07,96.0,1973-04-10,99.0
Uiseong,1974-04-05,94.0,1974-04-15,104.0,1974-04-19,108.0
Uiseong,1975-04-02,91.0,1975-04-16,105.0,1975-04-19,108.0
Uiseong,1976-04-01,91.0,1976-04-13,103.0,1976-04-17,107.0
Uiseong,1978-04-02,91.0,1977-04-16,105.0,1977-04-20,109.0
Uiseong,1979-03-16,74.0,1978-04-08,97.0,1978-04-11,100.0
Uiseong,1980-03-25,84.0,1979-04-10,99.0,1979-04-14,103.0
Uiseong,1981-04-07,96.0,1980-04-12,102.0,1980-04-18,108.0
Uiseong,1982-04-04,93.0,1981-04-12,101.0,1981-04-16,105.0
Uiseong,1983-03-28,86.0,1982-04-11,100.0,1982-04-14,103.0
Uiseong,1984-04-07,97.0,1983-04-08,97.0,1983-04-10,99.0
Uiseong,1985-04-02,91.0,1984-04-17,107.0,1984-04-19,109.0
Uiseong,1986-03-30,88.0,1985-04-12,101.0,1985-04-14,103.0
Uiseong,1987-04-06,95.0,1986-04-15,104.0,1986-04-19,108.0
Uiseong,1988-04-05,95.0,1987-04-09,98.0,1987-04-16,105.0
Uiseong,1989-04-06,95.0,1988-04-17,107.0,1988-04-24,114.0
Uiseong,1990-03-26,84.0,1989-04-11,100.0,1989-04-13,102.0
Uiseong,1991-04-05,94.0,1990-04-06,95.0,1990-04-10,99.0
Uiseong,1992-03-30,89.0,1991-04-12,101.0,1991-04-17,106.0
Uiseong,1993-03-30,88.0,1992-04-04,94.0,1992-04-08,98.0
Uiseong,1994-03-30,88.0,1993-04-09,98.0,1993-04-14,103.0
Uiseong,1995-03-28,86.0,1994-04-08,97.0,1994-04-13,102.0
Uiseong,1996-03-29,88.0,1995-04-13,102.0,,
Uiseong,1997-03-31,89.0,1996-04-21,111.0,,
Uiseong,1998-03-22,80.0,1997-04-15,104.0,,
Uiseong,1999-03-27,85.0,1998-04-09,98.0,,
Uiseong,2000-04-03,93.0,1999-04-07,96.0,,
Uiseong,2001-04-01,90.0,2000-04-13,103.0,,
Uiseong,2002-03-30,88.0,2001-04-09,98.0,,
Uiseong,2003-03-31,89.0,2002-04-04,93.0,,
Uiseong,2004-03-30,89.0,2003-04-07,96.0,,
Uiseong,2005-04-02,91.0,2004-04-06,96.0,,
Uiseong,2006-04-02,91.0,2005-04-12,101.0,,
Uiseong,2007-04-04,93.0,2006-04-11,100.0,,
Uiseong,2008-04-02,92.0,2007-04-10,99.0,,
Uiseong,,,2008-04-08,98.0,,
Uiseong,,,,,,
Uljin,1974-04-08,97.0,1973-04-06,95.0,1974-04-20,109.0
Uljin,1975-04-02,91.0,1974-04-18,107.0,1975-04-21,110.0
Uljin,1976-03-26,85.0,1975-04-12,101.0,1976-04-16,106.0
Uljin,1977-03-18,76.0,1976-04-04,94.0,1977-04-16,105.0
Uljin,1978-03-28,86.0,1977-04-10,99.0,1978-04-19,108.0
Uljin,1979-03-14,72.0,1978-04-11,100.0,1979-04-14,103.0
Uljin,1980-03-27,86.0,1979-04-10,99.0,1980-04-23,113.0
Uljin,1981-04-02,91.0,1980-04-17,107.0,1981-04-17,106.0
Uljin,1982-03-31,89.0,1981-04-10,99.0,1982-04-11,100.0
Uljin,1983-04-02,91.0,1982-04-08,97.0,1983-04-17,106.0
Uljin,1984-04-09,99.0,1983-04-14,103.0,1984-04-26,116.0
Uljin,1985-03-29,87.0,1984-04-22,112.0,1985-04-20,109.0
Uljin,1986-03-28,86.0,1985-04-16,105.0,1986-04-16,105.0
Uljin,1987-03-19,77.0,1986-04-13,102.0,1987-04-11,100.0
Uljin,1988-03-30,89.0,1987-04-05,94.0,1988-04-20,110.0
Uljin,1989-03-17,75.0,1988-04-16,106.0,1989-04-08,97.0
Uljin,1990-03-19,77.0,1989-04-03,92.0,1990-04-05,94.0
Uljin,1991-03-18,76.0,1990-03-26,84.0,1991-04-19,108.0
Uljin,1992-03-09,68.0,1991-04-15,104.0,1992-04-09,99.0
Uljin,1993-03-13,71.0,1992-04-02,92.0,1993-04-04,93.0
Uljin,1994-03-15,73.0,1993-03-30,88.0,1994-04-10,99.0
Uljin,1995-03-14,72.0,1994-04-02,91.0,2015-04-03,92.0
Uljin,1996-03-17,76.0,1995-03-28,86.0,,
Uljin,1997-03-13,71.0,1996-04-08,98.0,,
Uljin,1998-03-07,65.0,1997-03-31,89.0,,
Uljin,1999-03-08,66.0,1998-03-29,87.0,,
Uljin,2000-03-23,82.0,1999-04-03,92.0,,
Uljin,2001-03-21,79.0,2000-04-06,96.0,,
Uljin,2002-03-18,76.0,2001-04-03,92.0,,
Uljin,2003-03-18,76.0,2002-03-28,86.0,,
Uljin,2004-03-16,75.0,2003-04-06,95.0,,
Uljin,2005-03-27,85.0,2004-03-30,89.0,,
Uljin,2006-03-18,76.0,2005-04-07,96.0,,
Uljin,2007-03-09,67.0,2006-04-03,92.0,,
Uljin,2008-03-20,79.0,2007-03-30,88.0,,
Uljin,2009-03-18,76.0,2008-04-05,95.0,,
Uljin,2010-03-27,85.0,2009-03-30,88.0,,
Uljin,2011-03-19,77.0,2010-04-17,106.0,,
Uljin,2012-03-29,88.0,2011-04-10,99.0,,
Uljin,2013-03-19,77.0,2012-04-12,102.0,,
Uljin,2014-03-24,82.0,2013-04-03,92.0,,
Uljin,2015-03-23,81.0,2014-03-31,89.0,,
Uljin,,,2015-03-31,89.0,,
Uljin,,,,,,
Ulleungdo,1973-03-31,89.0,1973-04-11,100.0,1973-04-20,109.0
Ulleungdo,1974-04-04,93.0,1974-04-19,108.0,1974-04-28,117.0
Ulleungdo,1975-03-24,82.0,1975-04-16,105.0,1975-04-22,111.0
Ulleungdo,1976-03-17,76.0,1976-04-11,101.0,1976-04-18,108.0
Ulleungdo,1977-03-17,75.0,1977-04-13,102.0,1977-04-20,109.0
Ulleungdo,1978-03-20,78.0,1978-04-15,104.0,1978-04-21,110.0
Ulleungdo,1979-03-13,71.0,1979-04-12,101.0,1979-04-18,107.0
Ulleungdo,1980-03-20,79.0,1980-04-19,109.0,1980-04-25,115.0
Ulleungdo,1981-03-27,85.0,1981-04-15,104.0,1981-04-20,109.0
Ulleungdo,1982-03-16,74.0,1982-04-12,101.0,1982-04-18,107.0
Ulleungdo,1983-04-01,90.0,1983-04-15,104.0,1983-04-18,107.0
Ulleungdo,1984-04-02,92.0,1984-04-25,115.0,1984-04-29,119.0
Ulleungdo,1985-03-28,86.0,1985-04-20,109.0,1985-04-24,113.0
Ulleungdo,1986-03-24,82.0,1986-04-17,106.0,1986-04-20,109.0
Ulleungdo,1987-03-21,79.0,1987-04-05,94.0,1987-04-09,98.0
Ulleungdo,1988-03-26,85.0,1988-04-17,107.0,1988-04-23,113.0
Ulleungdo,1989-03-21,79.0,1989-04-08,97.0,1989-04-14,103.0
Ulleungdo,1990-03-15,73.0,1990-03-31,89.0,1990-04-07,96.0
Ulleungdo,1991-03-31,89.0,1991-04-14,103.0,1991-04-18,107.0
Ulleungdo,1992-03-23,82.0,1992-04-05,95.0,1992-04-12,102.0
Ulleungdo,1993-03-23,81.0,1993-04-03,92.0,1993-04-09,98.0
Ulleungdo,1994-03-28,86.0,1994-04-04,93.0,1994-04-08,97.0
Ulleungdo,1995-03-26,84.0,1995-04-06,95.0,2005-04-22,111.0
Ulleungdo,1996-03-26,85.0,1996-04-12,102.0,2016-04-06,96.0
Ulleungdo,1997-03-11,69.0,1997-03-31,89.0,2017-04-07,96.0
Ulleungdo,1998-03-13,71.0,1998-03-31,89.0,2018-04-09,98.0
Ulleungdo,1999-03-18,76.0,1999-04-13,102.0,2019-03-26,84.0
Ulleungdo,2000-03-30,89.0,2000-04-11,101.0,2020-03-31,90.0
Ulleungdo,2001-03-29,87.0,2001-04-05,94.0,2021-03-28,86.0
Ulleungdo,2002-03-30,88.0,2002-04-03,92.0,2022-04-06,95.0
Ulleungdo,2003-04-01,90.0,2003-04-04,93.0,2023-03-24,82.0
Ulleungdo,2004-03-24,83.0,2004-04-02,92.0,2024-04-02,92.0
Ulleungdo,2005-04-03,92.0,2005-04-13,102.0,,
Ulleungdo,2006-04-01,90.0,2006-04-06,95.0,,
Ulleungdo,2007-03-28,86.0,2007-04-03,92.0,,
Ulleungdo,2008-03-18,77.0,2008-04-03,93.0,,
Ulleungdo,2009-03-20,78.0,2009-04-05,94.0,,
Ulleungdo,2010-03-29,87.0,2010-04-06,95.0,,
Ulleungdo,2011-03-29,87.0,2011-04-10,99.0,,
Ulleungdo,2012-04-05,95.0,2012-04-14,104.0,,
Ulleungdo,2013-03-29,87.0,2013-04-12,101.0,,
Ulleungdo,2014-03-20,78.0,2014-04-02,91.0,,
Ulleungdo,2015-03-25,83.0,2015-04-02,91.0,,
Ulleungdo,2016-03-27,86.0,2016-04-02,92.0,,
Ulleungdo,2017-03-22,80.0,2017-04-03,92.0,,
Ulleungdo,2018-03-23,81.0,2018-04-02,91.0,,
Ulleungdo,2019-03-18,76.0,2019-03-20,78.0,,
Ulleungdo,2020-03-22,81.0,2020-03-25,84.0,,
Ulleungdo,2021-03-22,80.0,2021-03-24,82.0,,
Ulleungdo,2022-03-26,84.0,2022-04-04,93.0,,
Ulleungdo,2023-03-11,69.0,2023-03-20,78.0,,
Ulleungdo,2024-03-17,76.0,2024-03-27,86.0,,
Ulleungdo,2025-03-25,83.0,2025-03-30,88.0,2025-04-02,91.0
Ulsan,1973-03-28,86.0,1973-04-06,95.0,1973-04-09,98.0
Ulsan,1975-03-24,82.0,1975-04-02,91.0,1975-04-10,99.0
Ulsan,1976-03-14,73.0,1976-04-03,93.0,1976-04-10,100.0
Ulsan,1977-03-19,77.0,1977-04-02,91.0,1977-04-07,96.0
Ulsan,1978-03-23,81.0,1978-04-05,94.0,1978-04-09,98.0
Ulsan,1979-03-19,77.0,1979-03-29,87.0,1979-04-11,100.0
Ulsan,1980-03-28,87.0,1980-04-04,94.0,1980-04-09,99.0
Ulsan,1981-03-17,75.0,1981-04-06,95.0,1981-04-10,99.0
Ulsan,1982-03-15,73.0,1982-03-29,87.0,1982-04-02,91.0
Ulsan,1983-03-18,76.0,1983-04-06,95.0,1983-04-12,101.0
Ulsan,1984-03-29,88.0,1984-04-13,103.0,1984-04-16,106.0
Ulsan,1985-03-28,86.0,1985-04-08,97.0,1985-04-13,102.0
Ulsan,1986-03-29,87.0,1986-04-05,94.0,1986-04-10,99.0
Ulsan,1987-03-17,75.0,1987-03-31,89.0,1987-04-04,93.0
Ulsan,1988-03-15,74.0,1988-04-09,99.0,1988-04-12,102.0
Ulsan,1989-03-14,72.0,1989-03-29,87.0,1989-04-02,91.0
Ulsan,1990-03-12,70.0,1990-03-24,82.0,1990-03-28,86.0
Ulsan,1991-04-01,90.0,1991-04-08,97.0,1991-04-13,102.0
Ulsan,1992-03-19,78.0,1992-03-29,88.0,1992-04-01,91.0
Ulsan,1993-03-20,78.0,1993-03-29,87.0,1993-04-03,92.0
Ulsan,1994-03-19,77.0,1994-04-02,91.0,1994-04-06,95.0
Ulsan,1995-03-12,70.0,1995-03-31,89.0,2016-03-31,90.0
Ulsan,1996-03-20,79.0,1996-04-06,96.0,2017-04-02,91.0
Ulsan,1997-03-11,69.0,1997-03-26,84.0,2018-03-31,89.0
Ulsan,1998-03-11,69.0,1998-03-27,85.0,2019-03-28,86.0
Ulsan,1999-03-21,79.0,1999-04-01,90.0,2020-03-27,86.0
Ulsan,2000-03-27,86.0,2000-03-31,90.0,2021-03-26,84.0
Ulsan,2001-03-23,81.0,2001-03-25,83.0,2022-03-30,88.0
Ulsan,2002-03-18,76.0,2002-03-20,78.0,2023-03-24,82.0
Ulsan,2003-03-20,78.0,2003-03-28,86.0,2024-03-30,89.0
Ulsan,2004-03-16,75.0,2004-03-24,83.0,,
Ulsan,2005-03-21,79.0,2005-04-05,94.0,,
Ulsan,2006-03-11,69.0,2006-03-27,85.0,,
Ulsan,2007-02-27,57.0,2007-03-22,80.0,,
Ulsan,2008-03-21,80.0,2008-03-26,85.0,,
Ulsan,2009-03-11,69.0,2009-03-22,80.0,,
Ulsan,2010-03-20,78.0,2010-04-03,92.0,,
Ulsan,2011-03-25,83.0,2011-04-02,91.0,,
Ulsan,2012-03-23,82.0,2012-04-06,96.0,,
Ulsan,2013-03-08,66.0,2013-03-21,79.0,,
Ulsan,2014-03-17,75.0,2014-03-28,86.0,,
Ulsan,2015-03-21,79.0,2015-03-28,86.0,,
Ulsan,2016-03-19,78.0,2016-03-28,87.0,,
Ulsan,2017-03-19,77.0,2017-03-29,87.0,,
Ulsan,2018-03-23,81.0,2018-03-29,87.0,,
Ulsan,2019-03-18,76.0,2019-03-23,81.0,,
Ulsan,2020-03-20,79.0,2020-03-23,82.0,,
Ulsan,2021-03-14,72.0,2021-03-21,79.0,,
Ulsan,2022-03-15,73.0,2022-03-28,86.0,,
Ulsan,2023-03-14,72.0,2023-03-22,80.0,,
Ulsan,2024-03-17,76.0,2024-03-28,87.0,,
Ulsan,2025-03-16,74.0,2025-03-27,85.0,2025-03-29,87.0
Wando,1980-03-24,83.0,1976-03-27,86.0,1973-03-31,89.0
Wando,1981-03-25,83.0,1977-04-01,90.0,1974-03-31,89.0
Wando,1982-03-11,69.0,1978-04-01,90.0,1975-03-29,87.0
Wando,1983-03-12,70.0,1979-03-27,85.0,1976-04-14,104.0
Wando,1984-03-11,70.0,1980-04-08,98.0,1977-04-05,94.0
Wando,1985-03-12,70.0,1981-04-04,93.0,1978-04-11,100.0
Wando,1986-03-11,69.0,1982-04-05,94.0,1979-04-05,94.0
Wando,1987-03-17,75.0,1983-04-05,94.0,1980-04-14,104.0
Wando,1988-03-14,73.0,1984-04-14,104.0,1981-04-11,100.0
Wando,1989-03-12,70.0,1985-04-07,96.0,1982-04-11,100.0
Wando,1990-03-07,65.0,1986-04-06,95.0,1983-04-10,99.0
Wando,1991-03-13,71.0,1987-04-03,92.0,1984-04-19,109.0
Wando,1992-03-13,72.0,1988-03-25,84.0,1985-04-15,104.0
Wando,1993-03-18,76.0,1989-03-14,72.0,1986-04-13,102.0
Wando,1994-03-14,72.0,1990-03-22,80.0,1987-04-08,97.0
Wando,1995-03-20,78.0,1991-04-02,91.0,1988-04-07,97.0
Wando,1996-03-19,78.0,1992-03-30,89.0,1989-03-21,79.0
Wando,1997-03-21,79.0,1993-03-30,88.0,1990-03-28,86.0
Wando,1998-03-10,68.0,1994-03-28,86.0,1991-04-11,100.0
Wando,1999-03-13,71.0,1995-04-05,94.0,1992-04-05,95.0
Wando,2000-03-20,79.0,1996-04-12,102.0,1993-04-12,101.0
Wando,2001-03-18,76.0,1997-03-28,86.0,1994-04-13,102.0
Wando,2002-03-13,71.0,1998-03-20,78.0,1995-04-11,100.0
Wando,2003-03-11,69.0,1999-04-01,90.0,1996-04-18,108.0
Wando,2004-03-15,74.0,2000-04-03,93.0,2015-04-03,92.0
Wando,2005-03-12,70.0,2001-04-02,91.0,,
Wando,2006-03-10,68.0,2002-03-25,83.0,,
Wando,2007-03-10,68.0,2003-03-30,88.0,,
Wando,2008-03-08,67.0,2004-03-26,85.0,,
Wando,2009-03-07,65.0,2005-04-08,97.0,,
Wando,2010-03-12,70.0,2006-04-02,91.0,,
Wando,2011-03-12,70.0,2007-03-28,86.0,,
Wando,2012-03-24,83.0,2008-03-31,90.0,,
Wando,2013-03-18,76.0,2009-03-29,87.0,,
Wando,2014-03-16,74.0,2010-04-03,92.0,,
Wando,2015-03-17,75.0,2011-04-04,93.0,,
Wando,,,2012-04-10,100.0,,
Wando,,,2013-04-01,90.0,,
Wando,,,2014-03-30,88.0,,
Wando,,,2015-03-31,89.0,,
Wando,,,,,,
Wonju,1973-04-09,98.0,1973-04-10,99.0,1973-04-17,106.0
Wonju,1979-04-02,91.0,1974-04-05,94.0,1979-04-22,111.0
Wonju,1980-04-04,94.0,1975-04-11,100.0,1980-04-21,111.0
Wonju,1981-04-01,90.0,1976-04-14,104.0,1981-04-20,109.0
Wonju,1982-03-30,88.0,1979-04-13,102.0,1982-04-28,117.0
Wonju,1983-04-06,95.0,1980-04-12,102.0,1983-04-26,115.0
Wonju,1984-04-11,101.0,1981-04-11,100.0,1984-04-23,113.0
Wonju,1985-04-11,100.0,1982-04-21,110.0,1985-04-19,108.0
Wonju,1986-03-26,84.0,1983-04-19,108.0,1986-04-19,108.0
Wonju,1987-03-27,85.0,1984-04-20,110.0,1987-04-22,111.0
Wonju,1988-03-24,83.0,1985-04-16,105.0,1988-04-25,115.0
Wonju,1989-03-21,79.0,1986-04-14,103.0,1989-04-14,103.0
Wonju,1990-03-21,79.0,1987-04-15,104.0,1990-04-10,99.0
Wonju,1991-03-21,79.0,1988-04-16,106.0,1991-04-15,104.0
Wonju,1992-03-21,80.0,1989-04-09,98.0,1992-04-10,100.0
Wonju,1993-03-23,81.0,1990-04-06,95.0,1993-04-19,108.0
Wonju,1994-03-21,79.0,1991-04-09,98.0,1994-04-12,101.0
Wonju,1995-03-23,81.0,1992-04-04,94.0,2005-04-18,107.0
Wonju,1996-03-29,88.0,1993-04-16,105.0,,
Wonju,1997-03-22,80.0,1994-04-07,96.0,,
Wonju,1998-03-17,75.0,1995-04-14,103.0,,
Wonju,1999-03-26,84.0,1996-04-22,112.0,,
Wonju,2000-04-01,91.0,1997-04-09,98.0,,
Wonju,2001-03-30,88.0,1998-04-04,93.0,,
Wonju,2002-03-19,77.0,1999-04-08,97.0,,
Wonju,2003-03-24,82.0,2000-04-11,101.0,,
Wonju,2004-03-26,85.0,2001-04-10,99.0,,
Wonju,2005-04-08,97.0,2002-04-02,91.0,,
Wonju,2006-04-05,94.0,2003-04-06,95.0,,
Wonju,2007-03-25,83.0,2004-04-07,97.0,,
Wonju,2008-03-18,77.0,2005-04-12,101.0,,
Wonju,2009-03-18,76.0,2006-04-12,101.0,,
Wonju,2010-03-13,71.0,2007-04-07,96.0,,
Wonju,2011-04-01,90.0,2008-04-09,99.0,,
Wonju,2012-03-31,90.0,2009-04-05,94.0,,
Wonju,2013-03-29,87.0,2010-04-14,103.0,,
Wonju,2014-03-27,85.0,2011-04-15,104.0,,
Wonju,2015-03-31,89.0,2012-04-16,106.0,,
Wonju,,,2013-04-17,106.0,,
Wonju,,,2014-04-01,90.0,,
Wonju,,,2015-04-06,95.0,,
Wonju,,,,,,
Yangpyeong,1977-04-02,91.0,1976-04-11,101.0,1975-04-18,107.0
Yangpyeong,1978-04-06,95.0,1977-04-14,103.0,1976-04-15,105.0
Yangpyeong,1979-04-01,90.0,1978-04-15,104.0,1977-04-20,109.0
Yangpyeong,1986-04-20,109.0,1979-04-14,103.0,1978-04-21,110.0
Yangpyeong,1990-03-28,86.0,1980-04-22,112.0,1979-04-21,110.0
Yangpyeong,1991-04-08,97.0,1981-04-15,104.0,1980-04-28,118.0
Yangpyeong,1992-03-20,79.0,1982-04-17,106.0,1981-04-19,108.0
Yangpyeong,1993-03-20,78.0,1983-04-17,106.0,1982-04-20,109.0
Yangpyeong,1994-04-03,92.0,1984-04-19,109.0,1983-04-20,109.0
Yangpyeong,1995-04-03,92.0,1985-04-20,109.0,1984-04-22,112.0
Yangpyeong,1996-04-13,103.0,1986-04-23,112.0,1985-04-23,112.0
Yangpyeong,1997-04-05,94.0,1987-04-24,113.0,1987-04-27,116.0
Yangpyeong,1998-03-27,85.0,1988-04-25,115.0,1988-04-29,119.0
Yangpyeong,1999-04-01,90.0,1989-04-05,94.0,1989-04-08,97.0
Yangpyeong,2000-03-29,88.0,1990-04-07,96.0,1990-04-16,105.0
Yangpyeong,2001-04-03,92.0,1991-04-14,103.0,1991-04-20,109.0
Yangpyeong,2002-03-30,88.0,1992-04-01,91.0,1992-04-07,97.0
Yangpyeong,2003-03-30,88.0,1993-04-17,106.0,1993-04-24,113.0
Yangpyeong,2004-04-02,92.0,1994-04-15,104.0,1994-04-19,108.0
Yangpyeong,2005-04-09,98.0,1995-04-14,103.0,,
Yangpyeong,2006-04-06,95.0,1996-04-23,113.0,,
Yangpyeong,2007-04-02,91.0,1997-04-13,102.0,,
Yangpyeong,2008-04-03,93.0,1998-04-07,96.0,,
Yangpyeong,,,1999-04-10,99.0,,
Yangpyeong,,,2000-04-06,96.0,,
Yangpyeong,,,2001-04-16,105.0,,
Yangpyeong,,,2002-04-13,102.0,,
Yangpyeong,,,2003-04-16,105.0,,
Yangpyeong,,,2004-04-15,105.0,,
Yangpyeong,,,2005-04-22,111.0,,
Yangpyeong,,,2006-04-19,108.0,,
Yangpyeong,,,2007-04-17,106.0,,
Yangpyeong,,,2008-04-15,105.0,,
Yangpyeong,,,,,,
Yangsan,,,,,,
Yeongcheon,1973-03-27,85.0,1973-04-06,95.0,1973-04-14,103.0
Yeongcheon,1974-04-06,95.0,1974-04-11,100.0,1974-04-17,106.0
Yeongcheon,1975-04-02,91.0,1975-04-08,97.0,1975-04-14,103.0
Yeongcheon,1976-03-26,85.0,1976-04-09,99.0,1976-04-20,110.0
Yeongcheon,1977-04-01,90.0,1977-04-07,96.0,1977-04-19,108.0
Yeongcheon,1978-03-18,76.0,1978-04-06,95.0,1978-04-11,100.0
Yeongcheon,1979-03-15,73.0,1979-04-08,97.0,1979-04-14,103.0
Yeongcheon,1980-03-19,78.0,1980-04-10,100.0,1980-04-17,107.0
Yeongcheon,1981-03-25,83.0,1981-04-07,96.0,1981-04-17,106.0
Yeongcheon,1982-03-18,76.0,1982-04-02,91.0,1982-04-16,105.0
Yeongcheon,1983-03-18,76.0,1983-04-09,98.0,1983-04-12,101.0
Yeongcheon,1984-03-26,85.0,1984-04-16,106.0,1984-04-20,110.0
Yeongcheon,1985-03-11,69.0,1985-04-13,102.0,1985-04-16,105.0
Yeongcheon,1986-03-11,69.0,1986-04-10,99.0,1986-04-12,101.0
Yeongcheon,1987-03-11,69.0,1987-04-06,95.0,1987-04-09,98.0
Yeongcheon,1988-03-21,80.0,1988-04-13,103.0,1988-04-15,105.0
Yeongcheon,1989-03-16,74.0,1989-04-03,92.0,1989-04-09,98.0
Yeongcheon,1990-03-12,70.0,1990-03-31,89.0,1990-04-06,95.0
Yeongcheon,1991-03-28,86.0,1991-04-06,95.0,1991-04-13,102.0
Yeongcheon,1992-03-22,81.0,1992-04-04,94.0,1992-04-09,99.0
Yeongcheon,1993-03-13,71.0,1993-04-03,92.0,1993-04-06,95.0
Yeongcheon,1994-03-26,84.0,1994-04-02,91.0,1994-04-07,96.0
Yeongcheon,1995-03-18,76.0,1995-04-09,98.0,1995-04-12,101.0
Yeongcheon,1996-03-25,84.0,1996-04-12,102.0,,
Yeongcheon,1997-03-17,75.0,1997-03-31,89.0,,
Yeongcheon,1998-03-17,75.0,1998-04-02,91.0,,
Yeongcheon,1999-03-15,73.0,1999-04-05,94.0,,
Yeongcheon,2000-03-21,80.0,2000-04-02,92.0,,
Yeongcheon,2001-03-19,77.0,2001-03-31,89.0,,
Yeongcheon,2002-03-07,65.0,2002-03-22,80.0,,
Yeongcheon,2003-03-21,79.0,2003-04-03,92.0,,
Yeongcheon,2004-03-15,74.0,2004-03-28,87.0,,
Yeongcheon,2005-03-25,83.0,2005-04-07,96.0,,
Yeongcheon,2006-03-23,81.0,2006-04-04,93.0,,
Yeongcheon,2007-03-22,80.0,2007-04-01,90.0,,
Yeongcheon,2008-03-26,85.0,2008-04-04,94.0,,
Yeongcheon,,,,,,
Yeongdeok,1973-03-20,78.0,1973-04-08,97.0,1973-04-16,105.0
Yeongdeok,1975-03-29,87.0,1974-04-13,102.0,1974-04-19,108.0
Yeongdeok,1976-03-19,78.0,1975-04-12,101.0,1976-04-18,108.0
Yeongdeok,1977-03-27,85.0,1976-04-14,104.0,1977-04-10,99.0
Yeongdeok,1978-03-26,84.0,1977-04-07,96.0,1978-04-14,103.0
Yeongdeok,1979-03-24,82.0,1978-04-08,97.0,1979-04-23,112.0
Yeongdeok,1980-03-25,84.0,1979-04-17,106.0,1980-04-12,102.0
Yeongdeok,1981-03-27,85.0,1980-04-07,97.0,1981-04-21,110.0
Yeongdeok,1982-03-21,79.0,1981-04-13,102.0,1982-04-08,97.0
Yeongdeok,1983-03-22,80.0,1982-04-02,91.0,1983-04-12,101.0
Yeongdeok,1984-03-31,90.0,1983-04-06,95.0,1984-04-23,113.0
Yeongdeok,1985-03-29,87.0,1984-04-17,107.0,1985-04-18,107.0
Yeongdeok,1986-03-31,89.0,1985-04-11,100.0,1986-04-17,106.0
Yeongdeok,1987-03-10,68.0,1986-04-11,100.0,1987-04-13,102.0
Yeongdeok,1988-03-29,88.0,1987-04-06,95.0,1988-04-19,109.0
Yeongdeok,1989-03-27,85.0,1988-04-15,105.0,1989-04-11,100.0
Yeongdeok,1990-03-23,81.0,1989-04-07,96.0,1990-04-10,99.0
Yeongdeok,1991-03-20,78.0,1990-03-29,87.0,1991-04-18,107.0
Yeongdeok,1992-03-05,64.0,1991-04-14,103.0,1992-04-09,99.0
Yeongdeok,1993-03-10,68.0,1992-04-02,92.0,1993-04-12,101.0
Yeongdeok,1994-03-23,81.0,1993-04-06,95.0,1994-04-11,100.0
Yeongdeok,1995-03-18,76.0,1994-04-03,92.0,1995-04-09,98.0
Yeongdeok,1996-03-20,79.0,1995-04-03,92.0,,
Yeongdeok,1997-03-11,69.0,1996-04-10,100.0,,
Yeongdeok,1998-03-06,64.0,1997-03-31,89.0,,
Yeongdeok,1999-03-11,69.0,1998-03-30,88.0,,
Yeongdeok,2000-03-21,80.0,1999-04-05,94.0,,
Yeongdeok,2001-03-23,81.0,2000-04-05,95.0,,
Yeongdeok,2002-03-16,74.0,2001-04-03,92.0,,
Yeongdeok,2003-03-24,82.0,2002-03-25,83.0,,
Yeongdeok,2004-03-18,77.0,2003-04-05,94.0,,
Yeongdeok,2005-04-02,91.0,2004-03-28,87.0,,
Yeongdeok,2006-03-21,79.0,2005-04-07,96.0,,
Yeongdeok,2007-03-08,66.0,2006-04-01,90.0,,
Yeongdeok,2008-03-20,79.0,2007-03-28,86.0,,
Yeongdeok,,,2008-04-03,93.0,,
Yeongdeok,,,,,,
Yeonggwang-gun,,,,,,
Yeongju,1976-04-12,102.0,1973-04-13,102.0,1974-04-21,110.0
Yeongju,1977-04-10,99.0,1974-04-20,109.0,1976-04-20,110.0
Yeongju,1978-04-05,94.0,1975-04-15,104.0,1977-04-24,113.0
Yeongju,1979-03-26,84.0,1976-04-16,106.0,1978-04-18,107.0
Yeongju,1980-03-27,86.0,1977-04-20,109.0,1979-04-16,105.0
Yeongju,1981-04-01,90.0,1978-04-12,101.0,1980-04-20,110.0
Yeongju,1982-03-26,84.0,1979-04-12,101.0,1981-04-16,105.0
Yeongju,1983-03-28,86.0,1980-04-14,104.0,1982-04-16,105.0
Yeongju,1984-04-07,97.0,1981-04-11,100.0,1983-04-15,104.0
Yeongju,1985-04-06,95.0,1982-04-03,92.0,1984-04-23,113.0
Yeongju,1986-04-05,94.0,1983-04-08,97.0,1985-04-18,107.0
Yeongju,1987-04-01,90.0,1984-04-18,108.0,1986-04-21,110.0
Yeongju,1988-04-04,94.0,1985-04-13,102.0,1987-04-16,105.0
Yeongju,1989-04-01,90.0,1986-04-15,104.0,1988-04-17,107.0
Yeongju,1990-03-27,85.0,1987-04-13,102.0,1989-04-12,101.0
Yeongju,1991-04-09,98.0,1988-04-13,103.0,1990-04-13,102.0
Yeongju,1992-03-31,90.0,1989-04-07,96.0,1991-04-20,109.0
Yeongju,1993-03-30,88.0,1990-04-04,93.0,1992-04-12,102.0
Yeongju,1994-04-02,91.0,1991-04-16,105.0,1993-04-13,102.0
