db,indcode,isparent,indname,parentcode
hgnd,A0Q0V04,False,引进录像制品版权总数,A0Q0V
hgnd,A0Q0V05,False,引进电子出版物版权总数,A0Q0V
hgnd,A0Q0V06,False,引进软件版权总数,A0Q0V
hgnd,A0Q0V07,False,引进电影版权总数,A0Q0V
hgnd,A0Q0V08,False,引进电视节目版权总数,A0Q0V
hgnd,A0Q0V09,False,引进其它版权总数,A0Q0V
hgnd,A0Q0V0A,False,输出版权总数,A0Q0V
hgnd,A0Q0V0B,False,输出图书版权总数,A0Q0V
hgnd,A0Q0V0C,False,输出录音制品版权总数,A0Q0V
hgnd,A0Q0V0D,False,输出录像制品版权总数,A0Q0V
hgnd,A0Q0V0E,False,输出电子出版物版权总数,A0Q0V
hgnd,A0Q0V0F,False,输出软件版权总数,A0Q0V
hgnd,A0Q0V0G,False,输出电影版权总数,A0Q0V
hgnd,A0Q0V0H,False,输出电视节目版权总数,A0Q0V
hgnd,A0Q0V0I,False,输出其它版权总数,A0Q0V
hgnd,A0Q0W,False,出版物发行机构数和网点数,A0Q
hgnd,A0Q0X,False,出版印刷生产情况,A0Q
hgnd,A0Q0Y,False,档案馆机构和人员情况,A0Q
hgnd,A0Q0Z,True,文化产业情况,A0Q
hgnd,A0Q0Z01,True,年末从业人员,A0Q0Z
hgnd,A0Q0Z0101,False,按产业类型分文化产业年末从业人员,A0Q0Z01
hgnd,A0Q0Z0102,False,按行业类别分文化产业年末从业人员,A0Q0Z01
hgnd,A0Q0Z02,True,资产总计,A0Q0Z
hgnd,A0Q0Z0201,False,按产业类型分文化产业资产总计,A0Q0Z02
hgnd,A0Q0Z0202,False,按行业类别分文化产业资产总计,A0Q0Z02
hgnd,A0Q0Z03,True,营业收入,A0Q0Z
hgnd,A0Q0Z0301,False,按产业类型分文化产业营业收入,A0Q0Z03
hgnd,A0Q0Z0302,False,按行业类别分文化产业营业收入,A0Q0Z03
hgnd,A0Q10,True,规模以上文化企业情况,A0Q
hgnd,A0Q1001,True,企业单位数,A0Q10
hgnd,A0Q100101,False,按登记注册类型分规模以上文化企业单位数,A0Q1001
hgnd,A0Q100102,False,按企业控股情况分规模以上文化企业单位数,A0Q1001
hgnd,A0Q100103,False,按行业类别分规模以上文化企业单位数,A0Q1001
hgnd,A0Q1002,True,年末从业人员,A0Q10
hgnd,A0Q100201,False,按登记注册类型分规模以上文化企业年末从业人员,A0Q1002
hgnd,A0Q100202,False,按企业控股情况分规模以上文化企业年末从业人员,A0Q1002
hgnd,A0Q100203,False,按行业类别分规模以上文化企业年末从业人员,A0Q1002
hgnd,A0Q1003,True,资产总计,A0Q10
hgnd,A0Q100301,False,按登记注册类型分规模以上文化企业资产总计,A0Q1003
hgnd,A0Q100302,False,按企业控股情况分规模以上文化企业资产总计,A0Q1003
hgnd,A0Q100303,False,按行业类别分规模以上文化企业资产总计,A0Q1003
hgnd,A0Q1004,True,营业收入,A0Q10
hgnd,A0Q100401,False,按登记注册类型分规模以上文化企业营业收入,A0Q1004
hgnd,A0Q100402,False,按企业控股情况分规模以上文化企业营业收入,A0Q1004
hgnd,A0Q100403,False,按行业类别分规模以上文化企业营业收入,A0Q1004
hgnd,A0Q1005,True,税金及附加,A0Q10
hgnd,A0Q100501,False,按登记注册类型分规模以上文化企业税金及附加,A0Q1005
hgnd,A0Q100502,False,按企业控股情况分规模以上文化企业税金及附加,A0Q1005
hgnd,A0Q100503,False,按行业类别分规模以上文化企业税金及附加,A0Q1005
hgnd,A0Q1006,True,营业利润,A0Q10
hgnd,A0Q100601,False,按登记注册类型分规模以上文化企业营业利润,A0Q1006
hgnd,A0Q100602,False,按企业控股情况分规模以上文化企业营业利润,A0Q1006
hgnd,A0Q100603,False,按行业类别分规模以上文化企业营业利润,A0Q1006
hgnd,A0Q1007,True,应交增值税,A0Q10
hgnd,A0Q100701,False,按登记注册类型分规模以上文化企业应交增值税,A0Q1007
hgnd,A0Q100702,False,按企业控股情况分规模以上文化企业应交增值税,A0Q1007
hgnd,A0Q100703,False,按行业类别分规模以上文化企业应交增值税,A0Q1007
hgnd,A0Q11,True,规模以上文化制造业企业情况,A0Q
hgnd,A0Q1101,True,企业单位数,A0Q11
hgnd,A0Q110101,False,按登记注册类型分规模以上文化制造业企业单位数,A0Q1101
hgnd,A0Q110102,False,按企业控股情况分规模以上文化制造业企业单位数,A0Q1101
hgnd,A0Q1102,True,年末从业人员,A0Q11
hgnd,A0Q110201,False,按登记注册类型分规模以上文化制造业企业年末从业人员,A0Q1102
hgnd,A0Q110202,False,按企业控股情况分规模以上文化制造业企业年末从业人员,A0Q1102
hgnd,A0Q1103,True,资产总计,A0Q11
hgnd,A0Q110301,False,按登记注册类型分规模以上文化制造业企业资产总计,A0Q1103
hgnd,A0Q110302,False,按企业控股情况分规模以上文化制造业企业资产总计,A0Q1103
hgnd,A0Q1104,True,营业收入,A0Q11
hgnd,A0Q110401,False,按登记注册类型分规模以上文化制造业企业营业收入,A0Q1104
hgnd,A0Q110402,False,按企业控股情况分规模以上文化制造业企业营业收入,A0Q1104
hgnd,A0Q1105,True,税金及附加,A0Q11
hgnd,A0Q110501,False,按登记注册类型分规模以上文化制造业企业税金及附加,A0Q1105
hgnd,A0Q110502,False,按企业控股情况分规模以上文化制造业企业税金及附加,A0Q1105
hgnd,A0Q1106,True,营业利润,A0Q11
hgnd,A0Q110601,False,按登记注册类型分规模以上文化制造业企业营业利润,A0Q1106
hgnd,A0Q110602,False,按企业控股情况分规模以上文化制造业企业营业利润,A0Q1106
hgnd,A0Q1107,True,应交增值税,A0Q11
hgnd,A0Q110701,False,按登记注册类型分规模以上文化制造业企业应交增值税,A0Q1107
hgnd,A0Q110702,False,按企业控股情况分规模以上文化制造业企业应交增值税,A0Q1107
hgnd,A0Q12,True,限额以上文化批发和零售业企业情况,A0Q
hgnd,A0Q1201,True,企业单位数,A0Q12
hgnd,A0Q120101,False,按登记注册类型分限额以上文化批发和零售业企业单位数,A0Q1201
hgnd,A0Q120102,False,按企业控股情况分限额以上文化批发和零售业企业单位数,A0Q1201
hgnd,A0Q1202,True,年末从业人员,A0Q12
hgnd,A0Q120201,False,按登记注册类型分限额以上文化批发和零售业企业年末从业人员,A0Q1202
hgnd,A0Q120202,False,按企业控股情况分限额以上文化批发和零售业企业年末从业人员,A0Q1202
hgnd,A0Q1203,True,资产总计,A0Q12
hgnd,A0Q120301,False,按登记注册类型分限额以上文化批发和零售业企业资产总计,A0Q1203
hgnd,A0Q120302,False,按企业控股情况分限额以上文化批发和零售业企业资产总计,A0Q1203
hgnd,A0Q1204,True,营业收入,A0Q12
hgnd,A0Q120401,False,按登记注册类型分限额以上文化批发和零售业企业营业收入,A0Q1204
hgnd,A0Q120402,False,按企业控股情况分限额以上文化批发和零售业企业营业收入,A0Q1204
hgnd,A0Q1205,True,税金及附加,A0Q12
hgnd,A0Q120501,False,按登记注册类型分限额以上文化批发和零售业企业税金及附加,A0Q1205
hgnd,A0Q120502,False,按企业控股情况分限额以上文化批发和零售业企业税金及附加,A0Q1205
hgnd,A0Q1206,True,营业利润,A0Q12
hgnd,A0Q120601,False,按登记注册类型分限额以上文化批发和零售业企业营业利润,A0Q1206
hgnd,A0Q120602,False,按企业控股情况分限额以上文化批发和零售业企业营业利润,A0Q1206
hgnd,A0Q1207,True,应交增值税,A0Q12
hgnd,A0Q120701,False,按登记注册类型分限额以上文化批发和零售业企业应交增值税,A0Q1207
hgnd,A0Q120702,False,按企业控股情况分限额以上文化批发和零售业企业应交增值税,A0Q1207
hgnd,A0Q13,True,规模以上文化服务业企业情况,A0Q
hgnd,A0Q1301,True,企业单位数,A0Q13
hgnd,A0Q130101,False,按登记注册类型分规模以上文化服务业企业单位数,A0Q1301
hgnd,A0Q130102,False,按企业控股情况分规模以上文化服务业企业单位数,A0Q1301
hgnd,A0Q1302,True,年末从业人员,A0Q13
hgnd,A0Q130201,False,按登记注册类型分规模以上文化服务业企业年末从业人员,A0Q1302
hgnd,A0Q130202,False,按企业控股情况分规模以上文化服务业企业年末从业人员,A0Q1302
hgnd,A0Q1303,True,资产总计,A0Q13
hgnd,A0Q130301,False,按登记注册类型分规模以上文化服务业企业资产总计,A0Q1303
hgnd,A0Q130302,False,按企业控股情况分规模以上文化服务业企业资产总计,A0Q1303
hgnd,A0Q1304,True,营业收入,A0Q13
hgnd,A0Q130401,False,按登记注册类型分规模以上文化服务业企业营业收入,A0Q1304
hgnd,A0Q130402,False,按企业控股情况分规模以上文化服务业企业营业收入,A0Q1304
hgnd,A0Q1305,True,税金及附加,A0Q13
hgnd,A0Q130501,False,按登记注册类型分规模以上文化服务业企业税金及附加,A0Q1305
hgnd,A0Q130502,False,按企业控股情况分规模以上文化服务业企业税金及附加,A0Q1305
hgnd,A0Q1306,True,营业利润,A0Q13
hgnd,A0Q130601,False,按登记注册类型分规模以上文化服务业企业营业利润,A0Q1306
hgnd,A0Q130602,False,按企业控股情况分规模以上文化服务业企业营业利润,A0Q1306
hgnd,A0Q1307,True,应交增值税,A0Q13
hgnd,A0Q130701,False,按登记注册类型分规模以上文化服务业企业应交增值税,A0Q1307
hgnd,A0Q130702,False,按企业控股情况分规模以上文化服务业企业应交增值税,A0Q1307
hgnd,A0Q14,False,图书出版机构及人员情况,A0Q
hgnd,A0Q15,False,出版物发行购、销、存情况,A0Q
hgnd,A0Q16,False,作品自愿登记情况,A0Q
hgnd,A0R,True,体育,""
hgnd,A0R01,True,体育系统机构人员情况,A0R
hgnd,A0R0101,False,体育系统机构数,A0R01
hgnd,A0R0102,False,体育系统人员数,A0R01
hgnd,A0R02,False,运动员获世界冠军情况,A0R
hgnd,A0R03,False,运动员分项创世界纪录情况,A0R
hgnd,A0R04,False,分技术等级运动员发展人数,A0R
hgnd,A0R05,True,分项目分技术等级运动员发展人数,A0R
hgnd,A0R0501,False,分项目等级运动员发展人数,A0R05
hgnd,A0R0502,False,分项目等级女运动员发展人数,A0R05
hgnd,A0R0503,False,分项目国际级运动健将数,A0R05
hgnd,A0R0504,False,分项目国际级女运动健将数,A0R05
hgnd,A0R0505,False,分项目运动健将数,A0R05
hgnd,A0R0506,False,分项目女运动健将数,A0R05
hgnd,A0R0507,False,分项目一级运动员数,A0R05
hgnd,A0R0508,False,分项目一级女运动员数,A0R05
hgnd,A0R0509,False,分项目二级运动员数,A0R05
hgnd,A0R050A,False,分项目二级女运动员数,A0R05
hgnd,A0R06,False,分等级教练员发展人数,A0R
hgnd,A0S,True,公共管理、社会保障及其他,""
hgnd,A0S01,False,历届全国人民代表大会代表人数,A0S
hgnd,A0S02,False,历届全国政治协商会议委员人数,A0S
hgnd,A0S03,False,妇联干部情况,A0S
hgnd,A0S04,False,工会组织情况,A0S
hgnd,A0S05,False,劳动争议处理情况,A0S
hgnd,A0S06,False,律师、公证和调解工作基本情况,A0S
hgnd,A0S07,True,国内公证文书分类,A0S
hgnd,A0S0701,False,经济办证,A0S07
hgnd,A0S0702,False,民事法律关系办证,A0S07
hgnd,A0S08,False,涉外公证文书分类,A0S
hgnd,A0S09,False,调解民间纠纷分类,A0S
hgnd,A0S0A,False,在押服刑人员基本情况,A0S
hgnd,A0S0B,False,公安机关立案的刑事案件,A0S
hgnd,A0S0C,True,公安机关受理和查处治安案件数,A0S
hgnd,A0S0C01,False,公安机关受理治安案件数,A0S0C
hgnd,A0S0C02,False,公安机关查处治安案件数,A0S0C
hgnd,A0S0C03,False,每万人口受理案件数,A0S0C
hgnd,A0S0D,True,交通事故,A0S
hgnd,A0S0D01,False,交通事故发生数,A0S0D
hgnd,A0S0D02,False,交通事故死亡人数,A0S0D
hgnd,A0S0D03,False,交通事故受伤人数,A0S0D
hgnd,A0S0D04,False,交通事故直接财产损失,A0S0D
hgnd,A0S0E,True,火灾事故,A0S
hgnd,A0S0E01,False,火灾发生数,A0S0E
hgnd,A0S0E02,False,火灾死亡人数,A0S0E
hgnd,A0S0E03,False,火灾受伤人数,A0S0E
hgnd,A0S0E04,False,火灾直接经济损失,A0S0E
hgnd,A0S0E05,False,火灾平均每起事故损失,A0S0E
hgnd,A0S0E06,False,人口火灾发生率,A0S0E
hgnd,A0S0F,True,人民检察院直接立案侦查案件情况,A0S
hgnd,A0S0F01,False,人民检察院受案数,A0S0F
hgnd,A0S0F02,False,人民检察院立案件数,A0S0F
hgnd,A0S0F03,False,人民检察院立案人数,A0S0F
hgnd,A0S0F04,False,人民检察院结案件数,A0S0F
hgnd,A0S0F05,False,人民检察院结案人数,A0S0F
hgnd,A0S0G,True,人民检察院审查批准、决定逮捕犯罪嫌疑人和提起公诉被告人情况,A0S
hgnd,A0S0G01,False,人民检察院批捕、决定逮捕件数,A0S0G
hgnd,A0S0G02,False,人民检察院批捕、决定逮捕人数,A0S0G
hgnd,A0S0G03,False,人民检察院决定起诉件数,A0S0G
hgnd,A0S0G04,False,人民检察院决定起诉人数,A0S0G
hgnd,A0S0H,True,人民检察院处理申诉案件情况,A0S
hgnd,A0S0H01,False,人民检察院申诉案件受案件数,A0S0H
hgnd,A0S0H02,False,人民检察院申诉案件立案复查件数,A0S0H
hgnd,A0S0H03,False,人民检察院申诉案件结案件数,A0S0H
hgnd,A0S0I,True,人民检察院出庭公诉情况,A0S
hgnd,A0S0I01,False,人民检察院适用简易程序案件数,A0S0I
hgnd,A0S0I02,False,人民检察院出庭公诉案件数,A0S0I
hgnd,A0S0I03,False,人民检察院一审出庭公诉案件数,A0S0I
hgnd,A0S0I04,False,人民检察院二审出庭公诉案件数,A0S0I
hgnd,A0S0I05,False,人民检察院二审上诉案案件数,A0S0I
hgnd,A0S0I06,False,人民检察院二审抗诉案案件数,A0S0I
hgnd,A0S0I07,False,人民检察院再审出庭公诉案件数,A0S0I
hgnd,A0S0J,True,人民检察院办理刑事抗诉案件情况,A0S
hgnd,A0S0J01,False,人民检察院提出抗诉案件数,A0S0J
hgnd,A0S0J02,False,人民检察院撤回抗诉案件数,A0S0J
hgnd,A0S0J03,False,人民检察院审判结果案件数,A0S0J
hgnd,A0S0J04,False,人民检察院改判案件数,A0S0J
hgnd,A0S0J05,False,人民检察院维持原判案件数,A0S0J
hgnd,A0S0J06,False,人民检察院发回重审案件数,A0S0J
hgnd,A0S0K,True,人民检察院办理民事、行政抗诉案件情况,A0S
hgnd,A0S0K01,False,人民检察院办理民事、行政抗诉案件,A0S0K
hgnd,A0S0K02,False,人民检察院民事案件,A0S0K
hgnd,A0S0K03,False,人民检察院行政案件,A0S0K
hgnd,A0S0L,False,人民检察院受理举报、控告和申诉案件情况,A0S
hgnd,A0S0M,True,人民检察院纠正违法情况,A0S
hgnd,A0S0M01,False,人民检察院书面提出纠正,A0S0M
hgnd,A0S0M02,False,人民检察院已纠正,A0S0M
hgnd,A0S0N,False,人民法院审理一审案件情况,A0S
hgnd,A0S0O,True,人民法院审理刑事一审案件收结案情况,A0S
hgnd,A0S0O01,False,人民法院刑事收案件数,A0S0O
hgnd,A0S0O02,False,人民法院刑事结案件数,A0S0O
hgnd,A0S0P,False,人民法院审理刑事案件罪犯情况,A0S
hgnd,A0S0Q,True,人民法院审理婚姻家庭、继承一审案件收结案情况,A0S
hgnd,A0S0Q01,False,人民法院审理婚姻家庭、继承一审案件收案件数,A0S0Q
hgnd,A0S0Q02,False,人民法院审理婚姻家庭、继承一审案件案件结案件数,A0S0Q
hgnd,A0S0Q03,False,人民法院审理婚姻家庭、继承一审案件案件调解件数,A0S0Q
hgnd,A0S0Q04,False,人民法院审理婚姻家庭、继承一审案件案件判决件数,A0S0Q
hgnd,A0S0Q05,False,人民法院审理婚姻家庭、继承一审案件案件驳回件数,A0S0Q
hgnd,A0S0Q06,False,人民法院审理婚姻家庭、继承一审案件案件撤诉件数,A0S0Q
hgnd,A0S0Q07,False,人民法院审理婚姻家庭、继承一审案件其他案件结案件数,A0S0Q
hgnd,A0S0R,True,人民法院审理合同纠纷一审案件收结案情况,A0S
hgnd,A0S0R01,False,人民法院审理合同纠纷一审案件收案件数,A0S0R
hgnd,A0S0R02,False,人民法院审理合同纠纷一审案件结案件数,A0S0R
hgnd,A0S0R03,False,人民法院审理合同纠纷一审案件调解件数,A0S0R
hgnd,A0S0R04,False,人民法院审理合同纠纷一审案件判决件数,A0S0R
hgnd,A0S0R05,False,人民法院审理合同纠纷一审案件驳回件数,A0S0R
hgnd,A0S0R06,False,人民法院审理合同纠纷一审案件撤诉件数,A0S0R
hgnd,A0S0R07,False,人民法院审理合同纠纷一审案件其他结案件数,A0S0R
hgnd,A0S0S,True,人民法院审理权属、侵权纠纷及其他民事一审案件收结案情况,A0S
hgnd,A0S0S01,False,人民法院审理权属、侵权纠纷及其他民事一审案件收案件数,A0S0S
hgnd,A0S0S02,False,人民法院审理权属、侵权纠纷及其他民事一审案件结案件数,A0S0S
hgnd,A0S0S03,False,人民法院审理权属、侵权纠纷及其他民事一审案件调解件数,A0S0S
hgnd,A0S0S04,False,人民法院审理权属、侵权纠纷及其他民事一审案件判决件数,A0S0S
hgnd,A0S0S05,False,人民法院审理权属、侵权纠纷及其他民事一审案件驳回件数,A0S0S
hgnd,A0S0S06,False,人民法院审理权属、侵权纠纷及其他民事一审案件撤诉件数,A0S0S
hgnd,A0S0S07,False,人民法院审理权属、侵权纠纷及其他民事一审案件其他结案件数,A0S0S
hgnd,A0S0T,True,人民法院审理行政一审案件收结案情况,A0S
hgnd,A0S0T01,False,人民法院审理行政一审案件收案件数,A0S0T
hgnd,A0S0T02,False,人民法院审理行政一审案件结案件数,A0S0T
hgnd,A0S0T03,False,人民法院审理行政一审案件维持件数,A0S0T
hgnd,A0S0T04,False,人民法院审理行政一审案件撤销件数,A0S0T
hgnd,A0S0T05,False,人民法院审理行政一审案件驳回件数,A0S0T
hgnd,A0S0T06,False,人民法院审理行政一审案件撤诉件数,A0S0T
hgnd,A0S0T07,False,人民法院审理行政一审案件单独赔偿件数,A0S0T
hgnd,A0S0T08,False,人民法院审理行政一审案件其他结案件数,A0S0T
hgnd,A0S0U,False,社会保险基金收支及累计结余,A0S
hgnd,A0S0V,False,参加城镇基本养老保险人数,A0S
hgnd,A0S0W,False,社会保险基本情况,A0S
hgnd,A0S0X,False,城镇基本养老保险,A0S
hgnd,A0S0Y,False,失业保险,A0S
hgnd,A0S0Z,False,城镇基本医疗保险,A0S
hgnd,A0S10,False,工伤保险,A0S
hgnd,A0S11,False,生育保险,A0S
hgnd,A0S12,False,新型农村社会养老保险试点情况,A0S
hgnd,A0S13,False,城乡居民社会养老保险情况,A0S
